row,uri,label,resource,dbpl,score,combined,editdist,altLabel,definition
384,http://purl.dataone.org/odo/ECSO_00000569,Bacteria,http://dbpedia.org/resource/Bacteria,Bacteria,1.3862944,13.862944,0,Bacterial predator,"Bacteria (/bækˈtɪəriə/; singular: bacterium) constitute a large domain of prokaryotic microorganisms. Typically a few micrometres in length, bacteria have a number of shapes, ranging from spheres to rods and spirals. Bacteria were among the first life forms to appear on Earth, and are present in most of its habitats. Bacteria inhabit soil, water, acidic hot springs, radioactive waste, and the deep portions of Earth's crust."
383,http://purl.dataone.org/odo/ECSO_00000569,Bacteria,http://dbpedia.org/resource/Bacteria,Bacteria,1.3862944,13.862944,0,Bactérie,"Bacteria (/bækˈtɪəriə/; singular: bacterium) constitute a large domain of prokaryotic microorganisms. Typically a few micrometres in length, bacteria have a number of shapes, ranging from spheres to rods and spirals. Bacteria were among the first life forms to appear on Earth, and are present in most of its habitats. Bacteria inhabit soil, water, acidic hot springs, radioactive waste, and the deep portions of Earth's crust."
382,http://purl.dataone.org/odo/ECSO_00000569,Bacteria,http://dbpedia.org/resource/Bacteria,Bacteria,1.3862944,13.862944,0,Bacterial breakdown,"Bacteria (/bækˈtɪəriə/; singular: bacterium) constitute a large domain of prokaryotic microorganisms. Typically a few micrometres in length, bacteria have a number of shapes, ranging from spheres to rods and spirals. Bacteria were among the first life forms to appear on Earth, and are present in most of its habitats. Bacteria inhabit soil, water, acidic hot springs, radioactive waste, and the deep portions of Earth's crust."
352,http://purl.dataone.org/odo/ECSO_00000316,Liquid,http://dbpedia.org/resource/Liquid,Liquid,1.3862944,13.862944,0,液体,"A liquid is a nearly incompressible fluid that conforms to the shape of its container but retains a (nearly) constant volume independent of pressure. As such, it is one of the four fundamental states of matter (the others being solid, gas, and plasma), and is the only state with a definite volume but no fixed shape. A liquid is made up of tiny vibrating particles of matter, such as atoms, held together by intermolecular bonds. Water is, by far, the most common liquid on Earth."
350,http://purl.dataone.org/odo/ECSO_00001120,Concentration,http://dbpedia.org/resource/Concentration,Concentration,1.3862944,13.862944,0,ACnc,"In chemistry, concentration is the abundance of a constituent divided by the total volume of a mixture. Several types of mathematical description can be distinguished: mass concentration, molar concentration, number concentration, and volume concentration. The term concentration can be applied to any kind of chemical mixture, but most frequently it refers to solutes and solvents in solutions. The molar (amount) concentration has variants such as normal concentration and osmotic concentration."
458,http://purl.dataone.org/odo/ECSO_00000327,Carbohydrate,http://dbpedia.org/resource/Carbohydrate,Carbohydrate,1.3862944,13.862944,0,Polyhydroxyketone,"A carbohydrate is a biological molecule consisting of carbon (C), hydrogen (H) and oxygen (O) atoms, usually with a hydrogen:oxygen atom ratio of 2:1 (as in water); in other words, with the empirical formula Cm(H2O)n (where m could be different from n). Some exceptions exist; for example, deoxyribose, a sugar component of DNA, has the empirical formula C5H10O4."
303,http://purl.dataone.org/odo/ECSO_00000505,Experiment,http://dbpedia.org/resource/Experiment,Experiment,1.3862944,13.862944,0,実験,"An experiment is an orderly procedure carried out with the goal of verifying, refuting, or establishing the validity of a hypothesis. Experiments provide insight into cause-and-effect by demonstrating what outcome occurs when a particular factor is manipulated. Experiments vary greatly in their goal and scale, but always rely on repeatable procedure and logical analysis of the results."
316,http://purl.dataone.org/odo/ECSO_00000505,Experiment,http://dbpedia.org/resource/Experiment,Experiment,1.3862944,13.862944,0,Experiência científica,"An experiment is an orderly procedure carried out with the goal of verifying, refuting, or establishing the validity of a hypothesis. Experiments provide insight into cause-and-effect by demonstrating what outcome occurs when a particular factor is manipulated. Experiments vary greatly in their goal and scale, but always rely on repeatable procedure and logical analysis of the results."
315,http://purl.dataone.org/odo/ECSO_00000505,Experiment,http://dbpedia.org/resource/Experiment,Experiment,1.3862944,13.862944,0,Experimental,"An experiment is an orderly procedure carried out with the goal of verifying, refuting, or establishing the validity of a hypothesis. Experiments provide insight into cause-and-effect by demonstrating what outcome occurs when a particular factor is manipulated. Experiments vary greatly in their goal and scale, but always rely on repeatable procedure and logical analysis of the results."
314,http://purl.dataone.org/odo/ECSO_00000505,Experiment,http://dbpedia.org/resource/Experiment,Experiment,1.3862944,13.862944,0,Experimentalist,"An experiment is an orderly procedure carried out with the goal of verifying, refuting, or establishing the validity of a hypothesis. Experiments provide insight into cause-and-effect by demonstrating what outcome occurs when a particular factor is manipulated. Experiments vary greatly in their goal and scale, but always rely on repeatable procedure and logical analysis of the results."
313,http://purl.dataone.org/odo/ECSO_00000505,Experiment,http://dbpedia.org/resource/Experiment,Experiment,1.3862944,13.862944,0,Experiments,"An experiment is an orderly procedure carried out with the goal of verifying, refuting, or establishing the validity of a hypothesis. Experiments provide insight into cause-and-effect by demonstrating what outcome occurs when a particular factor is manipulated. Experiments vary greatly in their goal and scale, but always rely on repeatable procedure and logical analysis of the results."
312,http://purl.dataone.org/odo/ECSO_00000505,Experiment,http://dbpedia.org/resource/Experiment,Experiment,1.3862944,13.862944,0,Experimental study,"An experiment is an orderly procedure carried out with the goal of verifying, refuting, or establishing the validity of a hypothesis. Experiments provide insight into cause-and-effect by demonstrating what outcome occurs when a particular factor is manipulated. Experiments vary greatly in their goal and scale, but always rely on repeatable procedure and logical analysis of the results."
311,http://purl.dataone.org/odo/ECSO_00000505,Experiment,http://dbpedia.org/resource/Experiment,Experiment,1.3862944,13.862944,0,Méthode expérimentale,"An experiment is an orderly procedure carried out with the goal of verifying, refuting, or establishing the validity of a hypothesis. Experiments provide insight into cause-and-effect by demonstrating what outcome occurs when a particular factor is manipulated. Experiments vary greatly in their goal and scale, but always rely on repeatable procedure and logical analysis of the results."
310,http://purl.dataone.org/odo/ECSO_00000505,Experiment,http://dbpedia.org/resource/Experiment,Experiment,1.3862944,13.862944,0,Experimental method,"An experiment is an orderly procedure carried out with the goal of verifying, refuting, or establishing the validity of a hypothesis. Experiments provide insight into cause-and-effect by demonstrating what outcome occurs when a particular factor is manipulated. Experiments vary greatly in their goal and scale, but always rely on repeatable procedure and logical analysis of the results."
309,http://purl.dataone.org/odo/ECSO_00000505,Experiment,http://dbpedia.org/resource/Experiment,Experiment,1.3862944,13.862944,0,Experiment,"An experiment is an orderly procedure carried out with the goal of verifying, refuting, or establishing the validity of a hypothesis. Experiments provide insight into cause-and-effect by demonstrating what outcome occurs when a particular factor is manipulated. Experiments vary greatly in their goal and scale, but always rely on repeatable procedure and logical analysis of the results."
308,http://purl.dataone.org/odo/ECSO_00000505,Experiment,http://dbpedia.org/resource/Experiment,Experiment,1.3862944,13.862944,0,Science experiments,"An experiment is an orderly procedure carried out with the goal of verifying, refuting, or establishing the validity of a hypothesis. Experiments provide insight into cause-and-effect by demonstrating what outcome occurs when a particular factor is manipulated. Experiments vary greatly in their goal and scale, but always rely on repeatable procedure and logical analysis of the results."
307,http://purl.dataone.org/odo/ECSO_00000505,Experiment,http://dbpedia.org/resource/Experiment,Experiment,1.3862944,13.862944,0,Laboratory Tests,"An experiment is an orderly procedure carried out with the goal of verifying, refuting, or establishing the validity of a hypothesis. Experiments provide insight into cause-and-effect by demonstrating what outcome occurs when a particular factor is manipulated. Experiments vary greatly in their goal and scale, but always rely on repeatable procedure and logical analysis of the results."
1,http://purl.dataone.org/odo/ECSO_00000570,Algae,http://dbpedia.org/resource/Algae,Algae,1.3862944,13.862944,0,Filamentous algae,"""Alga"" redirects here. For places called Alga, see Alga (disambiguation). For other uses, see Algae (disambiguation).Algae (/ˈældʒiː/ or /ˈælɡiː/; singular alga /ˈælɡə/) is an informal term for a large, diverse group of eukaryotes that are not necessarily closely related and are thus polyphyletic. Included organisms range from unicellular genera, such as Chlorella and the diatoms, to multicellular forms, such as the giant kelp, a large brown alga that may grow up to 50 meters in length."
305,http://purl.dataone.org/odo/ECSO_00000505,Experiment,http://dbpedia.org/resource/Experiment,Experiment,1.3862944,13.862944,0,Experimentation,"An experiment is an orderly procedure carried out with the goal of verifying, refuting, or establishing the validity of a hypothesis. Experiments provide insight into cause-and-effect by demonstrating what outcome occurs when a particular factor is manipulated. Experiments vary greatly in their goal and scale, but always rely on repeatable procedure and logical analysis of the results."
